DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
6/3/2024,2023,20240708,57788,30556,MORLAND CITY OF,503 Main St,Morland,Graham,KS,67650,503 W MAIN PO BOX 146,MORLAND,,KS,67650,Natural Gas,KS,Municipal Owned,0,0,0,0.01,19.44,0,0,0,0,0,19.45,0,0,0,0,142,0,0,0,0,0,142,0,0,0.008,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,15.932,0,0,0,19.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3.5,15.94,0,0,0,19.44,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,142,0,0,0,142,0,0,0,0,0,0,0,19.45,0,0,0,19.45,0,0,0,0,0,0,0,131,0,11,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-2.07,0,0,0,0,0,62,,Shannon M. Corwin,City Clerk,7856273075,(000) 000-0000,cityofmorland@gmail.com,INITIAL,3/7/2024,3/7/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240089,61700,30557,HAVENSVILLE GAS,410 STATE STREET,HAVENSVILLE,Pottawatomie,KS,66432,410 STATE STREET,HAVENSVILLE,,KS,66432,Natural Gas,KS,Municipal Owned,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,91,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,4,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37,0,0,0,0,0,26,,Stacy Rempe,operator,(785) 948-2310,(000) 000-0000,havensvillecityclerk@gmail.com,SUPPLEMENTAL,1/25/2024,4/16/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20241301,61200,30561,WHEATON MUNICIPAL GAS,114 N Barnett St,Wheaton,Barry,MO,64874,219 East Main,Wheaton,,MO,64874,Natural Gas,MO,Municipal Owned,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,355,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,3,8,0,0,23,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,53,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,302,53,0,0,0,355,0,0,0,0,0,0,0,21,0,2,0,23,0,0,0,0,0,0,0,338,8,2,7,355,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,178,,Josh Kinnaman,operator,(417) 652-3314,(417) 652-7162,wheatonmo@gmail.com,INITIAL,3/18/2024,3/18/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240507,57377,30563,GROVE MUNICIPAL SERVICES AUTHORITY,104 W 3rd St,Grove,Delaware,OK,74344,104 W 3RD ST.,GROVE,,OK,74344,Natural Gas,OK,Municipal Owned,,,,42.702,144.2,0,0,0,0,0,186.902,,,,941,3763,0,0,0,0,0,4704,0,5.877,5.265,31.56,0,0,42.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.918,47.58,3.702,0,0,144.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,98.795,52.845,35.262,0,0,186.902,90,0,929,11,1,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742,21,0,0,0,3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4671,32,1,0,0,4704,0,0,0,0,96.635,0.027,2.194,34.104,40.15,12.295,1.497,186.902,0,0,0,0,2016,48,542,763,752,441,142,4704,,2,6,1,,,,,,1,5,6,,,3,,,1,6,1,,,,,,1,5,6,,,,,0,0,0,2.85,11,5,1,5,0,2660,Portal would not allow Section E to be filled out. Grove Municipal Services Authority will no longer be submitting a transmission report as this line has been lowered to distribution status. Those numbers are reflected by increasing the number of steel main by 20.54 miles in this report.,Deric Douthit,,(918) 786-6107,(000) 000-0000,ddouthit@cityofgroveok.gov,INITIAL,3/1/2024,3/1/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240219,56517,30565,WEST LINCOLN NATURAL GAS DISTRICT,504 Halbert Heights Rd,Brookhaven,Lincoln,MS,39601,HWY 550 WEST,BROOKHAVEN - LINCOLN,,MS,39601,Natural Gas,MS,Municipal Owned,0,0,0,0,30.33,0,0,0,0,0,30.33,0,0,0,0,410,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.33,0,0,0,0,30.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30.33,0,0,0,0,30.33,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,410,0,0,0,410,0,0,0,0,0,0,0,29,0.75,0.58,0,30.33,0,0,0,0,0,0,0,382,10,18,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,216,"(1)WLNG maintains/operates a 2""main of PE 30.33 miles with an operating pressure on daily basis of 55-58 psi with MAOP of 67 psi in N/W Lincoln County,MS. (2)Supplier of gas is Symetry Energy Services with the gas being taken at Gulf South pipeline meter station. Transporter is MS Natural, Inc along a 6.5 mile 8"" steel gas pipeline from the Gulf South inlet. Operations mgr for MS Natural, Inc starting July 1, 2022 isJason Cruze. (3)Odorization for the gas is MS Natural, Inc at the inlet per Gulf South with the King Tool 1-B with an 6 5/8"" outlet and holds 2.2 gallons of odorant with a reserve tank that contains 55 gallons. It's maximum capacity is 150,000 SCFH. The WLNG (in-house) system is tested each month by New Style Odorator from Heath Consultants. Any abnormal reading over 1.00 would be discussed with MS Natural, Inc. They would make the proper adjustments at their injection site. (4) Operations/Maintenance with Emergencies Manual updated in March 2018 and Section 114 added in 2022. Map per entire system is available for examination and is given to 2 Supervisors within the system. (5)Monthly Patrol Reports compiled and filed by Quarter. Gauges through system checked on meter reading days and patrol days. (6)Valve maintenance on Key Valves completed on 5/19/2023. All 2"" valves in main checked in October 2020. Large meters (4 of them) checked for calibration/dials on 7/28/2022. Re-check in July 2024. (7)Entire system leak checked on October 17 & 18, 2022. High Traffic/High Volumn areas checked on 6/16/2023. (8) Annual Report filed by March 15 of the following year to PHMSA. (9)Operator certified on 11/27/2023 and is good till 2026. Periodic Review of Operator Personnel indicated that operations ran well in 2023. (10)On 5/9/2023 Corrosion Control was sampled throughout system. Sample was ok and no abnormal findings for pitting, cracking, chipping or scaling per risers checked. Other corrosion area inside MS Natural regulator station is for WLNG 2 key valves and they were ok. (11)Main Public Awareness goes out to customers and non-customers. They were mailed on 6/19/2023 to customers (with at least 2 examples per signature) and non-customers on 6/22/2023 with 2 example signatures. Public Information delivered to Fire Chief/Pres on 6/13/2023 with signature. Public Information delivered to Public Officials (Sheriff's Rep on 6/13/2023 and to two Supervisors on 6/13/2023) per signature on both. Information sent to non-customers on 12/12/2023 and customers on 12/19/2023 (with examples per signature). Updated phone numbers for customers in November 2022. (12)Line Markers monitored and replaced as needed. (13)Safety Meeting/Emergency Meeting held 11/22/2023. (14)Drug/Alcohol testing requirements met during year. (15)Equipment used day to day (Sur-Lock Locator; New Style Odorator; Leak Detector). (16)WLNG has no Regulator Station they operate.",Dewey Smith,Office Superitendent/Mgr,(601) 833-8355,(601) 833-8355,dstevensmith20@hughes.net,INITIAL,2/12/2024,2/12/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240063,55381,30566,"ROUND LAKE, CITY OF",098 MAIN ST,ROUND LAKE,Nobles,MN,56167,98 MAIN ST PO BOX 72,ROUND LAKE,,MN,56167,Natural Gas,MN,Municipal Owned,0,0,0,0,9.4,0,0,0,0,0,9.4,0,0,0,0,234,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,7.993,0.007,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.4,7.993,0.007,0,0,9.4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,4,1,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,229,4,1,0,0,234,0,0,0,0,0,0,0,8.993,0,0.4,0.007,9.4,0,0,0,0,0,0,0,220,4,9,1,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-1.01,0,0,0,0,0,123,,Derek Nelson,Utility Supervisor,(507) 945-8127,507-945-0039,dnelson223@outlook.com,INITIAL,1/23/2024,1/23/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240411,57169,30568,CITY OF PIKEVILLE,118 college st,pikeviile,pike,KY,41501,118 COLLEGE STREET,PIKEVILLE,,KY,41501,Natural Gas,KY,Municipal Owned,0,0,0,4,65.5,0,0,0,0,0,69.5,0,8,0,0,1609,0,0,0,0,0,1617,0,1,1.5,1.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24.5,1,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,41,26,2.5,0,0,69.5,40,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,0,41,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1576,0,41,0,0,1617,0,65,0,0,0,0,0,0,2,2,0.5,69.5,0,1538,0,0,0,0,0,10,27,30,5,1610,,1,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,1,1,0,0,651,We are planning to have 2 miles of 4 inch steel main replaced with 4 inch PE Pipe @ Chole Road up coming year,Paul Adkins,operator,(606) 437-5114,(606) 432-1660,padkins@umgllc.net,INITIAL,2/27/2024,2/27/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240437,57210,30618,"BELLS, GAS & WATER DEPT., CITY OF",12984 HIGHWAY 79,BELLS,,TN,38006,12984 HIGHWAY 70-79,BELLS,,TN,38006,Natural Gas,TN,Municipal Owned,,,,100,20,0,0,0,0,0,120,,,,693,30,0,0,0,0,0,723,0,95,5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0.5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,114.5,5.5,0,0,0,120,90,0,693,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,723,0,0,0,0,723,120,0,0,0,0,0,0,0,0,0,0,120,723,0,0,0,0,0,0,0,0,0,0,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.01,0,0,0,0,0,272,,Angie Moyers,Operator,(731) 663-2350,(731) 663-2974,angiemoyers@ymail.com,INITIAL,2/28/2024,2/28/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240974,59557,30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.",100 West Fifth Street,Tulsa,,OK,74103,100 WEST FIFTH STREET,TULSA,,OK,74103,Natural Gas,OK,Investor Owned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21402,,Ethan Pulvermacher,,(620) 453-2020,(000) 000-0000,ethan.pulvermacher@oneok.com,INITIAL,3/13/2024,3/13/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240467,57280,30643,CITY OF RED BOILING SPRINGS GAS UTILITY,P.O. Box 190,Redboiling Springs,Macon,TN,37150,P.O. BOX 190,RED BOILING SPRINGS,,TN,37150,Natural Gas,TN,Municipal Owned,0,0,0,1,45.5,0,0,0,0,0,46.5,0,0,0,0,495,0,0,0,0,0,495,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36.5,5,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,36.5,6,0,0,46.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,4,2,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,489,4,2,0,0,495,0,0,0,0,0,0,0,30,0,10,6.5,46.5,0,0,0,0,0,0,0,200,100,174,21,495,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,0,0,0,7.55,1,,1,,,130,,Eric Sadler,operator,(615) 699-2011,(615) 699-2199,rbsgas@nctc.com,INITIAL,2/29/2024,2/29/2024,7100.1-1 (Rev. 06-2023)
