DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
2/1/2024,2021,20220022,44282,22238,WATERVILLE GAS & OIL CO,P.O. BOX 259 700 FARNSWORTH RD.,WATERVILLE,,OH,43566-0259,700 FARNSWORTH RD.,WATERVILLE,,OH,43566,Natural Gas,OH,Privately Owned,5,0,0,23,110,0,0,0,0,0,138,443,0,100,147,6552,0,0,0,0,0,7242,0,5,18,4,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,13,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,51,69,17,1,0,138,45,0,145,541,3,1,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6491,59,2,0,0,6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6636,600,5,1,0,7242,0,0,0,2,7,5,17,23,50,28,6,138,0,0,0,190,295,288,590,986,2161,2291,441,7242,0,0,1,0,0,0,0,0,1,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,0,2,1,3723,202,5450,2,1355,,Todd Black,operator,(419) 878-4972,419-878-7780,tblack@watervillegas.com,INITIAL,1/10/2022,1/10/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220473,45435,22259,"WAVELAND WATER & GAS DEPT, CITY OF",301 COLEMAN AVE,WAVELAND,,MS,39576,"PO BOX 320, 301 COLEMAN AVE",WAVELAND,,MS,39576,Natural Gas,MS,Municipal Owned,0,0,0,12,55,0,0,0,0,0,67,0,0,0,10,1232,0,0,0,0,0,1242,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55,12,0,0,0,67,25,0,8,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,3,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1237,5,0,0,0,1242,0,0,0,10,0,0,0,0,57,0,0,67,0,0,0,10,0,0,0,0,1232,0,0,1242,,,2,3,12,,,,3,,1,4,6,1,,,,,,1,,,,,,,,1,,,,,0,0,0,18.2,3,0,1,2,0,2092,0,18,0,0,,George Mouledoux Jr,Consultant,(504) 891-4711,,george@nationalcorrosion.com,INITIAL,2/27/2022,2/27/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221142,46272,22273,WAVERLY GAS DEPT,9 Executive Woods Ct,Belleville,,IL,62226,171 N PEARL,WAVERLY,,IL,62692,Natural Gas,IL,Municipal Owned,0,0,0,10,1,0,0,0,0,0,11,0,0,0,541,59,0,0,0,0,0,600,0,3,6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,6,1,0,0,11,50,0,529,10,2,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,2,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,586,10,4,0,0,600,0,0,0,10,0,0,0.25,0.25,0.5,0,0,11,0,0,0,509,16,18,3,13,31,10,0,600,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,162,0,0,0,0,,Taylor Browne,,(618) 277-1520,,taylor@usdi.us,INITIAL,3/14/2022,3/14/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221359,46717,22280,WAYLAND MUNICIPAL GAS CO,218 W Main St.,Wayland,Henry,IA,52654,218 W MAIN ST,WAYLAND,,IA,52654,Natural Gas,IA,Municipal Owned,0,0,0,5,8.83,0,0,0,0,0,13.83,0,0,0,273,229,0,0,0,0,0,502,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,3.46,0,0,0,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.37,4.46,0,0,0,13.83,100,0,264,9,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,17,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,476,26,0,0,0,502,0,0,0,0,5,1,0,1,2.3,4.53,0,13.83,0,0,0,0,307,68,0,37,37,48,5,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,180,2,57,0,10,,Barry Leichty,Operator,(319) 256-3276,(319) 256-3279,jmillspaugh@waylandiowa.com,INITIAL,3/30/2022,3/30/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221143,46273,22287,"WAYNE CITY GAS UTILITY, VILLAGE OF",9 Executive Woods Ct,Belleville,,IL,62226,102 S MAIN ST BOX 176,WAYNE CITY,,IL,62895,Natural Gas,IL,Municipal Owned,0,0,0,11.08,0.338,0,0,0,0,0,11.418,0,0,0,561,2,0,0,0,0,0,563,0,7.08,4,0,0,0,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0,0,0,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.418,4,0,0,0,11.418,65,0,555,6,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,556,7,0,0,0,563,0,0,0,0,9,0,0,2,0,0.438,0,11.438,0,0,0,0,441,0,36,23,37,20,6,563,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,125,2,24,0,0,,Taylor Browne,,(618) 277-1520,,taylor@usdi.us,INITIAL,3/14/2022,3/14/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220626,49246,22308,"WAYNESBORO NATURAL GAS SYSTEM, CITY OF",628 Myrick Street,Waynesboro,Burke,GA,30803,628 MYRICK STREET,WAYNESBORO,,GA,30830,Natural Gas,GA,Municipal Owned,0,0,0,39.51,13.75,0,0,0,0,0,53.26,0,0,0,978,675,0,0,0,0,0,1653,0,17.51,14,8,0,0,39.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,3,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28.26,17,8,0,0,53.26,100,0,937,37,4,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,48,2,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1562,85,6,0,0,1653,0,0,0,0,39.51,0,0,0,11.5,1.25,1,53.26,1010,0,0,0,0,0,0,0,410,205,28,1653,1,0,1,0,0,2,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21.3,1,1,0,0,0,586,8,53,0,0,This report was prepared with data supplied by Everett Rhodes Gas Superintendent City of Waynesboro A complete system survey was done to verify number of services and miles of main.,Christopher Cwley Own behalf of Everret Rhodes Gas Superinte,Regulatory Analyst,(770) 313-8232,(678) 819-2934,ccawley@gasauthority.com,SUPPLEMENTAL,3/4/2022,1/30/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220316,45168,22315,"WAYNESBORO GAS DEPT, CITY OF",122 Public Square E,Waynesboro,Wayne,TN,38485,122 PUBLIC SQUARE EAST,WAYNESBORO,,TN,38485,Natural Gas,TN,Municipal Owned,0,0,0,23,3,0,0,0,0,0,26,0,0,0,1121,30,0,0,0,0,0,1151,0,16,6,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,6,1,0,0,26,90,0,1110,11,0,0,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1139,12,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,1147,4,1151,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,1,0,0,1,0,335,0,32,3,6,,Jeff Staggs,Public Works Director,(931) 722-7020,(931) 722-2856,utility@cityofwaynesboro.org,INITIAL,2/16/2022,2/16/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220840,45929,22322,WEDOWEE UTILITIES GAS BOARD,11 West Broad Street,Wedowee,,AL,36278,11 WEST BROAD STREET,WEDOWEE,,AL,36278,Natural Gas,AL,Municipal Owned,0,0,0,19,40,0,0,0,0,0,59,0,0,0,121,580,0,0,0,0,0,701,0,6,13,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,37,0,0,0,59,100,0,121,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,20,1,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,680,20,1,0,0,701,53,0,0,0,0,0,0,6,0,0,0,59,426,0,0,0,0,0,0,152,116,7,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,104,0,18,0,1,All information was provided by Wedowee Staff. (CW),Chris Welborn,Regulatory Compliance Analyst,(678) 739-6731,,cwelborn@gasauthority.com,INITIAL,3/10/2022,3/10/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220340,45209,22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",360 Front St,Weir,Choctaw,MS,39772,PO BOX 217,WEIR,,MS,39772,Natural Gas,MS,Municipal Owned,,,,7,2,0,0,0,0,0,9,,,,128,90,0,0,0,0,0,218,0,5,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,2,0,0,0,9,100,0,126,2,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,214,4,0,0,0,218,0,0,0,0,8.5,0,0.25,0.25,0,0,0,9,218,0,0,0,0,0,0,0,0,0,0,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,68,0,0,0,0,,Richard Vowell,Operator,(662) 547-6123,,townofweir@yahoo.com,INITIAL,2/17/2022,2/17/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221100,46227,22350,WELCH GAS COOP,PO BOX 798,WELCH,McDowell,WV,24801,127 WYOMING ST - PO BOX 798,WELCH,,WV,24801,Natural Gas,WV,Cooperative,,,,2.63,32.48,0,0,0,0,0,35.11,,60,,,635,0,0,0,0,0,695,0,1.6,1.03,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26,13.22,0,0,0,32.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20.86,14.25,0,0,0,35.11,60,0,58,1,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,2,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,691,3,1,0,0,695,17.2,0,0,0,0,0,0,8,3,6.91,0,35.11,661,0,0,0,0,0,0,0,0,34,0,695,2,,1,1,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,2,0,,2,,63,30,150,26,603,,Ronnie Clemins,agent,(304)436-3295,(304) 436-2210,welchgas1969@hotmail.com,INITIAL,3/14/2022,3/14/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220212,45020,22357,WELLMAN MUNICIPAL GAS SYSTEM,316 8TH AVE,WELLMAN,,IA,52356,316 8TH AVENUE,WELLMAN,,IA,52356,Natural Gas,IA,Municipal Owned,0,0,0,10,3,0,0,0,0,0,13,0,0,0,621,77,0,0,0,0,0,698,0,9,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,1,0,0,0,13,60,0,613,8,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,683,15,0,0,0,698,0,0,0,0,0,0,9,3,1,0,0,13,0,0,0,0,0,0,547,76,38,26,11,698,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,340,2,35,0,0,,Kelly Litwiler,City Administrator,(319)646-2154,(319) 646-6561,cityadministrator@cityofwellman.com,INITIAL,2/8/2022,2/8/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221148,46279,22364,WEST BATON ROUGE PARISH NATURAL GAS SYSTEM,880 North Alexander,Port Allen,West Baton Rouge,LA,70767,"880 N ALEXANDER, P.O. BOX 807",PORT ALLEN,,LA,70767,Natural Gas,LA,Municipal Owned,0,0,0,78.66,119.17,0,0,0,0,0,197.83,0,0,0,1973,4441,0,0,0,0,0,6414,0,66.66,12,0,0,0,78.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.96,55.62,21.59,0,0,119.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,108.62,67.62,21.59,0,0,197.83,75,0,1973,0,0,0,0,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4402,38,1,0,0,4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6375,38,1,0,0,6414,0,0,0,53,28,20,14,30.65,33,16.72,2.46,197.83,0,0,0,905,925,849,489,397,886,1623,340,6414,,,,,,,,,4,,5,2,,2,,,,,,,,,,,,,2,,,,,,0,1,0,1.13,5,,1,4,,5655,182,1820,0,0,,Robert Campagna,Consultant,(225)921-3404,,camparv@yahoo.com,INITIAL,3/14/2022,3/14/2022,7100.1-1 (Rev. 05-2021)
