"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA2NAMEOFPARENT_COM,PARTA4NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2011,20120003,25905,30850,GREAT LAKES CHEMICAL CORP,,Great Lakes Chemical Corporation,2226 HAYNESVILLE HWY,EL DORADO,AR,71730,Natural Gas,,ARKANSAS,0,0,0,591,,,, ,,,,,, ,,,No,0,0,0.02,0,0,0,2.48,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,2.48,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,3.57,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,3.57,0,0,3.59,0,0,0.04,0,0,0,6.05,0,0,6,SUPPLEMENTAL,1/11/12,9/17/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120066,25920,30851,ALBEMARLE CORPORATION,,Albemarle Corporation,"PO BOX 729, WEST BF",MAGNOLIA,AR,71753,Natural Gas,,ARKANSAS,0,0,0,584,,,, ,,,0,0,0, ,0,,No,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,4,SUPPLEMENTAL,2/8/12,11/6/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121126,25877,30851,ALBEMARLE CORPORATION,,Albemarle Corporation,2500 South Street,MAGNOLIA,tx,77503,Other Gas-Hydrochloric Acid (HCL),,TEXAS,0,2.6,2.6,,,,, ,,,,,, ,,,Yes,0,2.6,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,3,INITIAL,8/16/12,8/16/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120565,25124,30910,K O TRANSMISSION COMPANY,Duke Energy Corp,K O Transmission Company,139 EAST 4TH ST.,CINCINATI,OH,45202,Natural Gas,,KENTUCKY,0,8.757,8.757,,,,, ,,,,,, ,,,Yes,0,51.864,0,0,0,0,0,0,0,51.864,0,0,0,0,0,0,0,0,0,0,0,51.864,0,0,0,0,0,0,0,51.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.864,0,0,0,0,0,0,0,52,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120172,24208,30914,"TIMBERLAND GATHERING & PROCESSING CO., INC",XTO ENERGY INC,TIMBERLAND GATHERING & PROCESSING CO.,810 HOUSTON ST,TYRONE,TX,76102,Natural Gas,,OKLAHOMA,0,0,0,4730000,,,, ,,,,,, ,,,No,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,14,INITIAL,2/28/12,2/28/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120184,24224,30930,KNG ENERGY INC,,KNG Energy,1700 Westfield Drive,FINDLAY,OH,45840,Natural Gas,,OHIO,0,0,0,2747934,,,, ,,,,,, ,,,No,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,12,INITIAL,2/28/12,2/28/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120727,25299,30940,"WILLIAMS ENERGY, LLC",Williams Midstream,Williams Midstream,ONE WILLIAMS CENTER,TULSA,OK,74172,Natural Gas,LOUISIANA,LOUISIANA,0,1.9,1.9,172030044,,,, ,,0,,,, ,,,No,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,239,0,240,0,0,0,0,0,0,0,240,0,271,0,0,0,0,0,0,0,271,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120023,24025,30941,WESTLAKE PVC CORPORATION,,Westlake PVC Corporation,"230 JOHNSON RILEY RD., PO BOX 1027",CALVERT CITY,KY,42029,Natural Gas,,KENTUCKY,0,0,0,415,,,, ,,,,,, ,,,No,0,3.18,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,3,INITIAL,1/26/12,1/26/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120228,24273,30943,CLE INTRASTATE PIPELINE INC,"Cleco Midstream Resources,LLC",Cleco Corporation,2030 DONAHUE FERRY ROAD,PINEVILLE,LA,71361,Natural Gas,,LOUISIANA,0,0,0,2085183,0,0,0, ,0,0,0,0,0, ,0,,No,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,3/1/12,3/1/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121072,25795,30944,DOE RUN GAS TRANSMISSION COMPANY,Lonza Chemicals,Doe Run Gas Transmission,2450 OLIN ROAD,BRANDENBURG,KY,40108,Natural Gas,,KENTUCKY,0,0.473,0.473,,,,, ,,,,,, ,,,Yes,0,58,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,58,INITIAL,6/5/12,6/5/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120869,25456,30946,AMERICAN MIDSTREAM (ALABAMA INTRASTATE) LLC,,American Midstream,"1614 15TH STREET, SUITE 300",DENVER,CO,80202,Natural Gas,,ALABAMA,0,3.96,3.96,6186.22,,,, ,,,,,, ,,,No,0,116.11,0,0,0,0,0,0,0,116.11,0,0,0,0,0,0,0,0,0,0,0,116.11,0,0,0,0,0,0,0,116.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.11,0,0,0,0,0,0,0,116,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120864,25451,30948,AMERICAN MIDSTREAM (ALABAMA GATHERING) LLC,,"American Midstream Partners, LP","1614 15th Street, Ste. 300, Denver",,Colorado,80202,Natural Gas,,ALABAMA,0,0,0,167.683,,,, ,,,,,, ,,,No,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,19,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121085,25811,30951,"O.I. AUBURN, INC. C/O DUFCO",,Dufco Inc.,4658 S. Oxford Ave.,AUBURN,OK,74135-6829,Natural Gas,,NEW YORK,0,0,0,0,0,0,0, ,0,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.89,0,0,0,0,0,0,0,34.89,0,0,0,0,0,0,0,0,0,0,0,34.89,0,0,0,0,0,0,0,34.89,0,34.89,0,0,0,0,0,0,0,35,INITIAL,6/19/12,6/19/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20130009,25953,30952,PHILLIPS UTILITY GAS CORPORATION,Phillips 66 Company,Phillips 66 Pipeline LLC,3010 BRIARPARK DRIVE,HOUSTON,TX,77042,Natural Gas,,TEXAS,0,4.99,4.99,0,0,0,0, ,0,,,,, ,,,No,0,4.99,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,5,INITIAL,2/6/13,2/6/13,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120805,25382,30959,THE DOW CHEMICAL COMPANY,,THE DOW CHEMICAL COMPANY,6723 E. Hwy 332 Bldg. BM-59,LA PORTE,TX,77541,Hydrogen Gas,,TEXAS,0,0,0,,,,7721.545, ,,,,,, ,,,No,0,9.46,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,9,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120807,25384,30959,THE DOW CHEMICAL COMPANY,,THE DOW CHEMICAL COMPANY,6723 E. Hwy 332 Bldg. BM-59,LA PORTE,TX,77541,"Other Gas-1,3 Butadiene",,TEXAS,0,0,0,,,,, ,1.677,,,,, ,,,No,0,3.82,0,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,4,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120804,25381,30959,THE DOW CHEMICAL COMPANY,,THE DOW CHEMICAL COMPANY,6723 E. Hwy 332 Bldg. BM-59,LA PORTE,TX,77541,Other Gas-AHCL,,TEXAS,0,0,0,,,,, ,556.262,,,,, ,,,No,0,8.66,0,0,0,0,0,0,0,8.66,0,0,0,0,0,0,0,0,0,0,0,8.66,0,0,0,0,0,0,0,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66,0,0,0,0,0,0,0,9,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120806,25383,30959,THE DOW CHEMICAL COMPANY,,THE DOW CHEMICAL COMPANY,6723 E. Hwy 332 Bldg. BM-59,LA PORTE,TX,77541,Other Gas-Chlorine,,TEXAS,0,0,0,,,,, ,5539,,,,, ,,,No,0,16.79,0,0,0,0,0,0,0,16.79,0,0,0,0,0,0,0,0,0,0,0,16.79,0,0,0,0,0,0,0,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.79,0,0,0,0,0,0,0,17,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120809,25386,30959,THE DOW CHEMICAL COMPANY,,THE DOW CHEMICAL COMPANY,6723 E. Hwy 332 Bldg. BM-59,LA PORTE,TX,77541,Other Gas-Ethylene,,TEXAS,0,15.745,15.745,,,,, ,1157.41,,,,, ,,,No,0,18.41,0,0,0,0,0,0,0,18.41,0,0,0,0,0,0,0,0,0,0,0,18.41,0,0,0,0,0,0,0,18.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.41,0,0,0,0,0,0,0,18,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120800,25376,30959,THE DOW CHEMICAL COMPANY,,The Dow Chemical Company,6723 E Hwy 332 Bldg BM59,LA PORTE,TX,77541,Other Gas-Fuel Gas,,TEXAS,0,20.95,20.95,,,,, ,81604,,,,, ,,,No,0,45.86,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,46,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120803,25380,30959,THE DOW CHEMICAL COMPANY,,THE DOW CHEMICAL COMPANY,6723 E. Hwy 332 Bldg. BM-59,LA PORTE,TX,77541,Other Gas-Off Gas,,TEXAS,0,0,0,,,,, ,22038,,,,, ,,,No,0,4.78,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,5,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120802,25379,30959,THE DOW CHEMICAL COMPANY,,The Dow Chemical Company,6723 E. Hwy 332 Bldg. BM-59,LA PORTE,TX,77541,Other Gas-Residual Gas,,TEXAS,0,0,0,,,,, ,8581,,,,, ,,,No,0,5.03,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,5,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120541,25096,30963,"SALTVILLE GAS STORAGE COMPANY, LLC","Spectra Energy Partners, LP","Spectra Energy Partners, LP",5400 WESTHEIMER COURT,HOUSTON,TX,77056,Natural Gas,VIRGINIA,,0,0,0,11110,,,, ,,,,,, ,,,No,0,38.07,0,0,0,0,0,0,0,38.07,0,0,0,0,0,0,0,0,0,0,0,38.07,0,0,0,0,0,0,0,38.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.07,0,0,0,0,0,0,0,38,INITIAL,3/12/12,3/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121147,25922,30965,BULLDOG GAS & POWER LLC,,Bulldog Gas & Power LLC,890 WATERBIRD WAY,MARTINEZ,CA,94553,Synthetic Gas,,CALIFORNIA,0,0,0,,,255,, ,,,,,, ,,,No,0,0,0,0,0,0,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,3,INITIAL,11/7/12,11/7/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120149,24176,30976,Tata Chemicals North America,Tata Companies,Tata Chemicals North America,120 Eagle Rock Ave.,GREEN RIVER,NU,07936,Natural Gas,,WYOMING,0,0,0,0,,,, ,,,,,, ,,,No,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,INITIAL,2/22/12,2/22/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120324,24404,30981,C W RESOURCES,,CW Resources,PO BOX 6531,LONGVIEW,TX,75608,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,3,SUPPLEMENTAL,3/7/12,3/7/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120025,24027,30984,"BRYAN, CITY OF",,Bryan Texas Utilities,PO BOX 1000,BRYAN,TX,77805,Natural Gas,,TEXAS,0,0.5,0.5,37.072,,,, ,,,,,, ,,,No,0,4.3,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,4,INITIAL,1/26/12,1/26/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121028,25908,30992,"SOUTHERN MISSOURI GAS COMPANY, L.P.",Summit Utilities Inc,"Southern Missouri Natural Gas, LP.",500 W 19th Street,TULSA,MO,65711,Natural Gas,,MISSOURI,0,0,0,,,,, ,,,,,, ,,,Yes,0,207,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,207,SUPPLEMENTAL,4/12/12,9/28/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120221,24265,30994,"HOLLAND, CITY OF - BOARD OF PUBLIC WORKS",,Holland Board of Public Works,625 HASTINGS RD.,HOLLAND,MI,49423,Natural Gas,,MICHIGAN,0,1,1,193.9,,,, ,,,,,, ,,,No,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,INITIAL,2/29/12,2/29/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120124,24148,31000,EAST KENTUCKY POWER CORPORATION,,East Kentucky Power Corporation,4758 LEXINGTON ROAD,WINCHESTER,KY,40391,Natural Gas,,KENTUCKY,0,0,0,5931316,,,, ,,,,,, ,,,No,0,6.73,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,7,INITIAL,2/17/12,2/17/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120986,25595,31007,ADM CORN PROCESSING DIVISION-NW GAS CONTRACTED,,ADM CORN PROCESSING-NW GAS CONTRACTED,400 W. Erie St.,Marshall,MN,56258,Natural Gas,,MINNESOTA,,,,,,,, ,,,,,, ,,,Yes,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,INITIAL,3/22/12,3/22/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20130006,25950,31023,CITGO REFINING & CHEMICAL CO. L.P.,,CITGO,1293 ELDRIDGE PARKWAY,CORPUS CHRISTI,TX,77077,Hydrogen Gas,,TEXAS,0,8,8,,,,8, ,,,,,, ,,,No,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,INITIAL,2/4/13,2/4/13,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120290,24342,31024,CENTRA PIPELINE MINNESOTA INC.,"Energy Fundamentals Group, LP","Energy Fundamentals Group, LP","2324 Main Street, London","LONDON, ONTARIO  CAN. N6P 1A9","Ontario, Canada",00000,Natural Gas,MINNESOTA,,0,0.798,0.798,6989,,,, ,,,,,, ,,,No,0,66,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,66,INITIAL,3/5/12,3/5/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20187582,34968,31039,LOCKPORT COGENERATION FACILITY,,,5087 JUNCTION ROAD,LOCKPORT,NY,14094,Natural Gas,,NEW YORK,0,0,0,,,,,,,,,,,,,,No,0,0.581,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,1,INITIAL,5/25/18,5/25/18,7100.2-1 (Rev. 10-2014)
08/01/22,2011,20120119,24253,31044,LOWER VALLEY POWER & LIGHT INC.,,Lower Valley Energy,4000 SOUTH HIGHWAY 89,JACKSON,WY,83001,Natural Gas,,WYOMING,0,1,1,607.8,,,, ,,,,,, ,,,No,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,SUPPLEMENTAL,2/17/12,2/29/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120404,24466,31067,AERA ENERGY LLC,,Aera Energy LLC,10000 MING AVE.,BAKERSFIELD,CA,93311,Natural Gas,,CALIFORNIA,0,0,0,2907.148,,,, ,,0,,,, ,,,No,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,13.8,0,0,0,0,0,0,0,13.8,0,1.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,0,0,0,15.3,0,16.5,0,0,0,0,0,0,0,17,INITIAL,3/8/12,3/8/12,7100.2-1 (Rev. 06-2011)
