"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA2NAMEOFPARENT_COM,PARTA4NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2010,20110418,22462,30619,"GLADEWATER GATHERING CO., L.P.",,Goldston Oil Company,1819 St. James Place,ADDISON,TX,77056,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,6.29,0,6.29,0,0,0,0,0,0,0,6,INITIAL,8/11/11,8/11/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110581,22629,30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.","Oneok Partners, L.L.C.","Oneok Partners, L.L.C.",100 WEST FIFTH STREET,TULSA,OK,74103,Natural Gas,,"KANSAS, OKLAHOMA",0,0,0,78534218,0,0,0, ,0,,,,, ,,,,0,76.87,0,0,0,0,0,0,0,76.87,0,0,0,0,0,0,0,0,0,0,0,76.87,0,0,0,0,0,0,0,76.87,0,3,0,0,0,0,0,0,0,3,0,86.59,0,0,0,0,1.1,0,0,87.69,0,0,0,0,0,0,0,0,0,0,0,89.59,0,0,0,0,1.1,0,0,90.69,0,166.46,0,0,0,0,1.1,0,0,168,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110706,22764,30630,"OKTEX PIPELINE COMPANY, LLC",ONEOK Partners,ONEOK Partners,"100 West Fifth Street, Tulsa",TULSA,OK,74121,Natural Gas,"NEW MEXICO, OKLAHOMA, TEXAS",,0,2,2,39114,,,, ,,,,,, ,,,,0,111.5,0,0,0,0,0,0,0,111.5,0,0,0,0,0,0,0,0,0,0,0,111.5,0,0,0,0,0,0,0,111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.5,0,0,0,0,0,0,0,112,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20121093,25826,30639,"EXOKO GAS TECHNOLOGIES, INC",,"EXOKO GAS TECHNOLOGIES, INC",12721 Oakdale veiw dr,TULSA - TULSA,OK,73013,Natural Gas,OKLAHOMA,,0,4.49,4.49,4.49,,,, ,,,,,, ,,,No,0,4.49,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,4,INITIAL,6/24/12,6/24/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110591,22639,30659,INTERNATIONAL PAPER COMPANY - ALBANY,,International Paper,3251 OLD SALEM ROAD NE,ALBANY,OR,97321,Natural Gas,,OREGON,0,7,7,299.26,,,, ,,,,,, ,,,,0,7,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,8,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110717,22776,30666,"ENMARK ENERGY, INC",,"Enmark Energy, Inc.",104 First Choice Drive Suite A,JACKSON,MS,39110,Natural Gas,"LOUISIANA, MISSISSIPPI","ARKANSAS, MISSISSIPPI, TEXAS, WEST VIRGINIA",0,0.68,0.68,11959,0,0,0, ,0,0,0,0,0, ,0,,,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110323,22360,30679,NORTH COUNTRY GAS PIPELINE,,North Country Gas Pipeline,P.O. BOX 2985,PLATTSBURGH,NY,12901,Natural Gas,,NEW YORK,0,1,1,6579881,,,, ,,,,,, ,,,,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,INITIAL,8/10/11,8/10/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110045,22047,30683,WESTLAKE PETROCHEMICALS LLC,,Westlake Petrochemicals LLC,P.O. BOX 2449,SULPHUR,LA,70664,Other Gas-Ethylene Gas,,LOUISIANA,0,0,0,1820.26,0,0,25168.12, ,745.916,,,,, ,,,,0,5.646,0,0,0,0,0,0,0,5.646,0,0,0,0,0,0,0,0,0,0,0,5.646,0,0,0,0,0,0,0,5.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.646,0,0,0,0,0,0,0,6,INITIAL,7/15/11,7/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110973,23102,30691,COPANO FIELD SERVICES/COPANO BAY LP,"Copano Energy, L.L.C.",Copano Energy,"2727 ALLEN PARKWAY, STE 1200",HOUSTON,TX,77019,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,112,0,112,0,0,0,0,0,0,0,112,INITIAL,10/21/11,10/21/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110578,22626,30709,HUNTSMAN PETROCHEMICAL LLC,,Huntsman Petrochemical LLC,10003 WOODLOCH FOREST DRIVE,THE WOODLANDS,TX,77380,Hydrogen Gas,,TEXAS,0,0,0,,,,23, ,,,,,, ,,,,0,1.9,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,2,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110576,22624,30709,HUNTSMAN PETROCHEMICAL LLC,,Huntsman Petrochemical LLC,10003 WOODLOCH FOREST DRIVE,THE WOODLANDS,TX,77380,Other Gas-null,,TEXAS,0,1.1,1.1,,,,, ,4158,,,,, ,,,,0,9.96,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,10,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110914,23020,30711,HILCORP ENERGY COMPANY,,Hilcorp Energy Company,1201 Louisiana,HOUSTON,TX,77002,Natural Gas,,"ALABAMA, LOUISIANA, TEXAS",0,0,0,101220,0,0,0, ,0,0,0,0,0, ,0,,,0,13.543,0,0,0,0,0,0,0,13.543,0,0,0,0,0,0,0,0,0,0,0,13.543,0,0,0,0,0,0,0,13.543,0,6.37,0,0,0,0,0,0,0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37,0,0,0,0,0,0,0,6.37,0,19.913,0,0,0,0,0,0,0,20,INITIAL,9/1/11,9/1/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110811,22883,30713,CHINN EXPLORATION COMPANY,,Chinn Exploration Company,4601 MCCANN RD.,LONGVIEW,TX,75605,Natural Gas,,TEXAS,,,,0,0,0,0, ,0,0,0,0,0, ,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,2.4,0,0,0,0,0,3.7,0,5,0,23.5,0,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,6.3,0,25.9,0,0,0,0,0,32.2,0,6.3,0,25.9,0,0,0,0,0,32,INITIAL,8/16/11,8/16/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110711,22770,30716,NEUMIN PRODUCTION CO.,,Neumin Production,"103 FANNIN RD, PO BOX 769",POINT COMFORT,TX,77978,Natural Gas,,TEXAS,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,1.68,0,25.12,0,0,0,0,0,0,0,25.12,0,26.8,0,0,0,0,0,0,0,26.8,0,26.8,0,0,0,0,0,0,0,27,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110333,22370,30718,KAISER-FRANCIS OIL COMPANY,,Kaiser-Francis Oil Company,6733 S. Yale Ave.,Tulsa,OK,74136,Natural Gas,,TEXAS,,,,658,,,, ,,,,,, ,,,,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,18.73,0,0,0,0,0,0,0,18.73,0,0,0,0,0,0,0,0,0,0,0,18.73,0,0,0,0,0,0,0,18.73,0,18.93,0,0,0,0,0,0,0,19,INITIAL,8/10/11,8/10/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110460,22506,30748,"TARGA INTRASTATE PIPELINE, LLC.",,Targa Resources Operating LP,1000 Lousiana Suite 4300,SULPHUR,TX,77002,Natural Gas,,TEXAS,0,0,0,2592,,,, ,,,,,, ,,,,21.1,20,0,0,0,0,0,0,0,41.1,0,0,0,0,0,0,0,0,0,0,21.1,20,0,0,0,0,0,0,0,41.1,0,1.3,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,1.3,21.1,21.3,0,0,0,0,0,0,0,42,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110090,22097,30749,SACRAMENTO MUNICIPAL UTILITY DISTRICT,,Sacramento Municipal Utility District,6201 S  STREET,SACRAMENTO,CA,958171899,Natural Gas,,CALIFORNIA,0,18.34,18.34,38600000,,,, ,,,,,, ,,,,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,INITIAL,7/25/11,7/25/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110301,22337,30750,MIDAMERICAN ENERGY COMPANY,,MidAmerican Energy Company,401 DOUGLAS STREET,SIOUX CITY,IA,51102,Natural Gas,ILLINOIS,"ILLINOIS, IOWA, SOUTH DAKOTA",0,52.07,52.07,0,,,, ,,,,,, ,,,,0,787.703,0,0,0,0,11.905,0,0,799.608,0,0,0,0,0,0,0,0,0,0,0,787.703,0,0,0,0,11.905,0,0,799.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.703,0,0,0,0,11.905,0,0,800,INITIAL,8/9/11,8/9/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110889,23015,30769,MISSOURI GAS ENERGY,Southern Union Company,Missouri Gas Energy,3420 BROADWAY,KANSAS CITY,MO,64111,Natural Gas,,MISSOURI,0,5.58,5.58,0,0,0,0, ,0,,,,, ,,,,0,45.451,0,0,0,0,0,0,0,45.451,0,0,0,0,0,0,0,0,0,0,0,45.451,0,0,0,0,0,0,0,45.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.451,0,0,0,0,0,0,0,45,SUPPLEMENTAL,8/29/11,9/1/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110251,22272,30772,"NATURAL GAS OF KENTUCKY, INC.",,"Natural Gas of Kentucky, Inc",PO Box 23539  11405 Park Rd Ste 180,CENTER,KY,40223,Natural Gas,,KENTUCKY,0,0,0,154.7,,,, ,,,,,, ,,,,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,INITIAL,8/5/11,8/5/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110910,23016,30782,HARVEST PIPELINE COMPANY,,Harvest Pipeline Company,"1201 Louisiana, Ste 1400",HOUSTON,TX,77002,Natural Gas,,"LOUISIANA, TEXAS",0,1.216,1.216,8222508,0,0,0, ,0,0,0,0,0, ,0,,,0,40.154,0,0,0,0,0,0,0,40.154,0,0,0,0,0,0,0,0,0,0,0,40.154,0,0,0,0,0,0,0,40.154,0,8.143,0,0,0,0,0,0,0,8.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.143,0,0,0,0,0,0,0,8.143,0,48.297,0,0,0,0,0,0,0,48,INITIAL,9/1/11,9/1/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110739,22802,30785,GATEWAY PIPELINE COMPANY,GATEWAY ENERGY CORPORATION,GATEWAY ENERGY CORPORATION,"1415 LOUISIANA STREET, STE 4100",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,3,3,5522396,,,, ,,,,,, ,,,,0,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110001,22324,30786,LEE 8 STORAGE PARTNERSHIP,,Lee 8 Storage Partnership,5444 Westheimer Road,MONROE,TX,77056,Natural Gas,,MICHIGAN,0,0,0,4384,,,, ,,0,,,, ,,,,0,12.1,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,12,SUPPLEMENTAL,7/5/11,8/9/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110629,22856,30788,HAVRE PIPELINE COMPANY,Devon Energy Corporation,Devon Energy Corporation,20 N. Broadway,HAVRE,OK,73102,Natural Gas,,MONTANA,0,0,0,12732,0,0,0, ,0,,,,, ,,,,0,69,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,69,SUPPLEMENTAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110326,22363,30792,LAMAR OIL & GAS,,"LAMAR OIL & GAS, INC.",PO BOX 2197,ROCKPORT,TX,78381,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,0,39,INITIAL,8/10/11,8/10/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110372,22410,30794,"VIRTEX PETROLEUM CO., INC.",,"VIRTEX PETROLEUM CO., INC.",615 Upper Noth Broadway# 525,CORPUS CHRISTI,TX,78477,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,INITIAL,8/11/11,8/11/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110928,23040,30801,"TOTAL GAS PIPELINE USA, INC",,TOTAL Petrochemicals,1201 Louisiana,Houston,TX,77002,Natural Gas,,TEXAS,0,3.5,3.5,8.95,,,, ,,,,,, ,,,,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,4,INITIAL,9/12/11,9/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110995,23139,30807,VALENCE OPERATING COMPANY,,Valence Operating Company,"600 ROCKMEAD DRIVE, SUITE 200",KINGSWOOD,TX,77339,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,4.45,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,4.45,8.9,0,4.45,0,0,0,0,0,0,4.45,9,INITIAL,11/29/11,11/29/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110729,22792,30825,CITGO PETROLEUM CORPORATION (REFINERY),,CITGO Petroleum Corporation,P.O. BOX 4689,Houston,TX,77210,Hydrogen Gas,,LOUISIANA,0,1.4,1.4,,,,16.9, ,,,,,, ,,,,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,1,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110743,22807,30825,CITGO PETROLEUM CORPORATION (REFINERY),,CITGO Petroleum Corporation,P.O. BOX 4689,Houston,TX,77210,Natural Gas,,LOUISIANA,0,2.7,2.7,10.3,,,, ,,,,,, ,,,,0,2.7,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,3,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110643,23036,30826,WILLIAMS FIELD SERVICES,Williams Midstream,Williams Midstream,One Williams Center,Tulsa,OK,74172,Natural Gas,,"ALABAMA, COLORADO, NEW MEXICO, WYOMING",0,1.6,1.6,107566426,,,, ,,0,,,, ,,,,0,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,5,96,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0,0,0,0,101,5,132,0,0,0,0,0,0,0,137,SUPPLEMENTAL,8/15/11,9/9/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110559,23133,30838,TUSCARORA GAS TRANSMISSION COMPANY,Transcanada Pipelines Limited,TransCanada Pipelines Limited,717 Texas Avenue,Spokane,TX,77002,Natural Gas,"CALIFORNIA, NEVADA, OREGON",,0,1.3,1.3,34887,,,, ,,,,,, ,,,,0,305,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,305,SUPPLEMENTAL,8/13/11,11/18/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110191,22232,30839,"WALDEN, TOWN OF",,Walden Gas,"513 HARRISON, PO Box 489",WALDEN,CO,80480,Natural Gas,,"COLORADO, WYOMING",0,0,0,80,,,, ,,,,,, ,,,,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,SUPPLEMENTAL,8/3/11,8/4/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20111012,25906,30850,GREAT LAKES CHEMICAL CORP,,Great Lakes Chemical Corporation,2226 HAYNESVILLE HWY,EL DORADO,AR,71730,Natural Gas,,ARKANSAS,0,0,0,423,,,, ,,,,,, ,,,No,0,0,0.02,0,0,0,2.48,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,2.48,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,3.57,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,3.57,0,0,3.59,0,0,0.04,0,0,0,6.05,0,0,6,SUPPLEMENTAL,12/16/11,9/26/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110052,22054,30851,ALBEMARLE CORPORATION,,Albemarle Corporation,2270 Hwy 79S,MAGNOLIA,AR,71753,Natural Gas,,ARKANSAS,0,0,0,950,,,, ,,,,,, ,,,,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,4,INITIAL,7/18/11,7/18/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20121125,25876,30851,ALBEMARLE CORPORATION,,Albemarle Corporation,2500 South Street,MAGNOLIA,tx,77503,Other Gas-Hydrochloric Acid (HCL),,TEXAS,0,2.6,2.6,,,,, ,,,,,, ,,,Yes,0,2.6,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,3,INITIAL,8/16/12,8/16/12,7100.2-1 (Rev. 06-2011)
